task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,mode,KMEANS,k=48,0.6026347739868346,0.4541564683294715,1.4022595399019848
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,bigdansing,KMEANSNF,k=32,0.33191988085405205,1.0203692663584194,0.6559786194337375
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,bigdansing,GMM,"n_components=37, covariance type=tied",0.36858234735802065,1.0427552655143981,0.6637900710097724
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,bigdansing,HC,"k=43, linkage=average, metric=euclidean",0.3789798926603667,0.7395440576622302,0.865582188326621
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,bigdansing,KMEANS,k=43,0.3979735274883042,0.8740591327330114,0.7710304405107321
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,bigdansing,KMEANSPPS,k=41,0.3507673331233372,1.0348321859584508,0.658553794805124
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,boostclean,KMEANSNF,k=14,0.28718801106868946,1.172878151998987,0.569895748087762
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,boostclean,GMM,"n_components=26, covariance type=spherical",0.3377323075287355,1.008921917616766,0.664444643308018
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,boostclean,HC,"k=35, linkage=average, metric=euclidean",0.3751029995452712,0.747089241146283,0.8568155882673836
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,boostclean,KMEANS,k=28,0.3739004226301052,0.8925849736301267,0.7471209679058892
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,boostclean,KMEANSPPS,k=14,0.26535231536058657,1.1789605266899794,0.5567785671170093
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,holoclean,KMEANSNF,k=40,0.3235878606695485,1.0529221788743117,0.6366628333096878
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,holoclean,GMM,"n_components=27, covariance type=tied",0.36331690980601616,0.9296990906712097,0.7194668759470879
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,holoclean,HC,"k=5, linkage=single, metric=manhattan",0.3619628910674828,0.5671503470439142,1.0625818934680265
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,holoclean,KMEANS,k=41,0.43728198254331835,0.8528381413357541,0.8049187100623281
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,holoclean,KMEANSPPS,k=32,0.36146144426674975,0.9788296219670468,0.6915448503319113
flights,2,2,9.995791245791246,7,2376,0.0,10.0,,,horizon,KMEANSNF,k=10,0.3202794356557244,0.8823331088528301,0.726819121539775
