task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,3,23,14.997194163860831,7,2376,0.0,15.0,Unified,KMEANSNF,k=26,0.27398535203182134,1.1109557940043568,0.5386048676557433
flights,3,23,14.997194163860831,7,2376,0.0,15.0,Unified,GMM,"n_components=9, covariance type=tied",0.3305999642204401,1.1044611232319932,0.5489038673898354
flights,3,23,14.997194163860831,7,2376,0.0,15.0,Unified,HC,"n_components=5, covariance type=average-euclidean",0.3260491379799309,0.636017593028508,0.6345330663174032
flights,3,23,14.997194163860831,7,2376,0.0,15.0,Unified,KMEANS,k=8,0.3351116200127062,1.0410764276107987,0.5599632471693623
flights,3,23,14.997194163860831,7,2376,0.0,15.0,Unified,KMEANSPPS,k=28,0.27283246166257286,1.1526569308039893,0.5320794518784683
flights,3,23,14.997194163860831,7,2376,0.0,15.0,Unified,DBSCAN,"n_components=6, covariance type=1.7500000000000002",0.21682793426303457,1.2453689310680676,0.5095422280639026
flights,3,23,14.997194163860831,7,2376,0.0,15.0,GroundTruth,KMEANSNF,k=38,0.4515220877224914,0.866086055396898,0.6110147582743997
flights,3,23,14.997194163860831,7,2376,0.0,15.0,GroundTruth,GMM,"n_components=40, covariance type=spherical",0.4940155139032847,0.8089601570020601,0.6297523671922737
flights,3,23,14.997194163860831,7,2376,0.0,15.0,GroundTruth,HC,"n_components=48, covariance type=average-euclidean",0.5265764050933104,0.5781037361000362,0.6886331886475157
flights,3,23,14.997194163860831,7,2376,0.0,15.0,GroundTruth,KMEANS,k=48,0.5546829774201855,0.65191938883116,0.6756107848530529
flights,3,23,14.997194163860831,7,2376,0.0,15.0,GroundTruth,KMEANSPPS,k=45,0.47638543277601164,0.8455721794316529,0.6192551074124593
flights,3,23,14.997194163860831,7,2376,0.0,15.0,GroundTruth,DBSCAN,"n_components=10, covariance type=1.85",0.33079895489333483,0.8141398271124115,0.5995790788288528
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,mode,KMEANSNF,k=19,0.2894169538557595,1.0068275218424607,0.5578395206137882
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,mode,GMM,"n_components=9, covariance type=tied",0.3544932141621202,0.9787044868566687,0.5738222712413764
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,mode,HC,"n_components=14, covariance type=single-euclidean",0.23819977106957888,0.6385374948446924,0.6144047646726735
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,mode,KMEANS,k=41,0.39678281072583943,0.9774532433018528,0.5810489889410042
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,mode,KMEANSPPS,k=36,0.33345977018315653,1.0681838325750939,0.5552253247692258
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,mode,DBSCAN,"n_components=5, covariance type=0.8",0.2584723176753052,1.4262143791730866,0.4919248111082706
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,bigdansing,KMEANSNF,k=44,0.4421286656661595,0.7777735281274013,0.627339108451221
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,bigdansing,GMM,"n_components=10, covariance type=tied",0.4350208331384646,0.9168952849329685,0.5984450282067184
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,bigdansing,HC,"n_components=48, covariance type=average-euclidean",0.4776249773982444,0.6334663177260532,0.6658263265070586
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,bigdansing,KMEANS,k=37,0.45475231501333907,0.7836074197399044,0.6283498753213739
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,bigdansing,KMEANSPPS,k=45,0.4488941183370452,0.8772012395517638,0.6083882177095686
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,bigdansing,DBSCAN,"n_components=8, covariance type=1.9500000000000002",0.35905152961731407,1.268818699791779,0.5279461015965409
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,boostclean,KMEANSNF,k=11,0.359369796678706,1.0799164972952058,0.5574593898405316
flights,4,24,5.0014029180695845,7,2376,5.0,0.0,boostclean,GMM,"n_components=9, covariance type=tied",0.3544932141621202,0.9787044868566687,0.5738222712413764
